DAY,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,PRECIPITATION
06/01/1996,4.6,1.2,2.9,0.1
07/01/1996,6.5,2.9,4.7,3
08/01/1996,10.8,4.1,7.5,0
09/01/1996,10.3,2.6,6.4,0
10/01/1996,10.5,6.8,8.6,0
11/01/1996,11.4,7.7,9.5,0
12/01/1996,12.5,7.4,10,0
13/01/1996,13,8.8,10.9,0.2
14/01/1996,10.7,6.7,8.7,0
15/01/1996,8.7,3.3,6,0
16/01/1996,8,0,4,0
17/01/1996,8.7,-1.1,3.8,0
18/01/1996,3.5,-3.8,-0.1,0
19/01/1996,2.9,-3,0,0
20/01/1996,5.2,-0.9,2.2,0
21/01/1996,4.6,1.6,3.1,0
22/01/1996,6.6,2.7,4.7,0
23/01/1996,6.5,3.2,4.9,0.6
24/01/1996,6.3,4.4,5.4,2
25/01/1996,5.4,2.7,4,0
26/01/1996,8.6,4.1,6.4,0.1
27/01/1996,9.8,5.4,7.6,0
28/01/1996,9.2,2.3,5.7,0.8
29/01/1996,10.5,3.9,7.2,2
30/01/1996,7.2,2.5,4.9,0.2
31/01/1996,6.1,2.6,4.3,0
01/02/1996,5.8,-0.4,2.7,0
02/02/1996,5.2,0.3,2.7,0.1
03/02/1996,8.1,2.7,5.4,0
04/02/1996,8,3.8,5.9,5
05/02/1996,6.7,4.4,5.5,10
06/02/1996,3.4,-0.1,1.6,0
07/02/1996,2.9,-2.2,0.3,0
08/02/1996,4.1,-2.3,0.9,0
09/02/1996,7.2,-2.4,2.4,0
10/02/1996,6.9,-2.9,2,0
11/02/1996,5.4,-0.4,2.5,0.1
12/02/1996,7.6,1.1,4.3,0
13/02/1996,7.8,1.4,4.6,0
14/02/1996,10.1,1.7,5.9,0
15/02/1996,9,1.4,5.2,0
16/02/1996,8.6,-1.5,3.6,0
17/02/1996,9.2,-2.2,3.5,0
18/02/1996,9.9,-0.5,4.7,0
19/02/1996,10.2,4.2,7.2,11
20/02/1996,8.7,1.6,5.2,5
21/02/1996,7.9,3.3,5.6,6
22/02/1996,7.3,0.7,4,2.2
23/02/1996,5.2,-1.7,1.8,0
24/02/1996,6,-2.2,1.9,0
25/02/1996,9.7,-2.5,3.6,0
26/02/1996,9.7,0.1,4.9,0
27/02/1996,9.7,-0.8,4.5,0
28/02/1996,11.2,0.8,6,0
29/02/1996,12.6,0.2,6.4,0
01/03/1996,11.6,1.1,6.4,0.4
02/03/1996,8.9,2.9,5.9,0
03/03/1996,8.6,-2.4,3.1,0
04/03/1996,7.1,-4,1.5,3
05/03/1996,7,-2,2.5,0
06/03/1996,8.3,-4.1,2.1,0
07/03/1996,10,-3,3.5,0
08/03/1996,8.5,3.7,6.1,0
09/03/1996,7.7,-1.8,2.9,0
10/03/1996,7.1,1.1,4.1,0
11/03/1996,7.8,-2.2,2.8,0
12/03/1996,6.5,-0.8,2.9,0.2
13/03/1996,4.3,0.1,2.2,0.1
14/03/1996,9.5,1.7,5.6,0
15/03/1996,10.8,4.7,7.8,3.2
16/03/1996,9.6,5.3,7.5,10
17/03/1996,10.9,6.5,8.7,2
18/03/1996,12.2,6.9,9.5,0
19/03/1996,11.5,5.2,8.4,0
20/03/1996,11.6,1.6,6.6,0
21/03/1996,12.9,2.8,7.8,0
22/03/1996,14.4,6.4,10.4,0
23/03/1996,12.9,7,10,0
24/03/1996,13.5,5.8,9.7,0
25/03/1996,14.1,9,11.6,0.5
26/03/1996,13.2,10.2,11.7,4
27/03/1996,15.6,10.2,12.9,5
28/03/1996,10.9,4.6,7.7,0
29/03/1996,11.9,2,7,0
30/03/1996,11.6,3.6,7.6,2
31/03/1996,11.9,2.1,7,0
01/04/1996,12.2,2.4,7.3,6.4
02/04/1996,11.5,7.4,9.5,18.4
03/04/1996,9.9,6.3,8.1,0.5
04/04/1996,11.1,6.1,8.6,0.5
05/04/1996,14.5,7.7,11.1,0
06/04/1996,16.5,6,11.2,0
07/04/1996,19.2,6.5,12.9,0
08/04/1996,19.2,8.7,14,0
09/04/1996,19.4,7.7,13.6,0
10/04/1996,17.3,7.8,12.6,0
11/04/1996,16.3,7,11.7,0
12/04/1996,17.2,8.3,12.8,0
13/04/1996,18.5,9,13.7,1
14/04/1996,13.7,6,9.8,0
15/04/1996,16,3.7,9.9,0
16/04/1996,18.7,5.1,11.9,0
17/04/1996,16.5,5.2,10.8,0
18/04/1996,20,5.3,12.7,0
19/04/1996,21.3,5.9,13.6,0
20/04/1996,20.3,7.1,13.7,0
21/04/1996,21.2,8.4,14.8,0
22/04/1996,21.7,9.9,15.8,0
23/04/1996,19.7,10.9,15.3,3.7
24/04/1996,18.6,12.1,15.4,0.8
25/04/1996,16.5,13.6,15,0
26/04/1996,19,12.6,15.8,0.4
27/04/1996,16.7,11.9,14.3,0
28/04/1996,18.7,12.1,15.4,0
29/04/1996,17.8,12.9,15.4,2
30/04/1996,16.7,12,14.4,2
01/05/1996,19.9,12.7,16.3,1
02/05/1996,21.8,12.5,17.1,0
03/05/1996,20.1,12.6,16.4,2
04/05/1996,19.8,9.2,14.5,0
05/05/1996,19.7,9.2,14.5,0
06/05/1996,21.5,10.7,16.1,0
07/05/1996,21.6,11.7,16.7,0
08/05/1996,21.6,12.3,17,3
09/05/1996,20.8,12.8,16.8,0
10/05/1996,20.6,12.3,16.5,1.4
11/05/1996,22.9,13.3,18.1,15
12/05/1996,16.8,14.9,15.9,3
13/05/1996,20.3,12.7,16.5,0
14/05/1996,22,11.7,16.9,0
15/05/1996,23.9,15.7,19.8,0
16/05/1996,25.2,14.4,19.8,0
17/05/1996,23.8,13.7,18.8,0
18/05/1996,24.2,14.8,19.5,0
19/05/1996,25.3,18.4,21.8,0.4
20/05/1996,21.9,16.3,19.1,1
21/05/1996,21.5,10.2,15.9,0
22/05/1996,22.3,10.9,16.6,0
23/05/1996,22.3,14.3,18.3,0
24/05/1996,23.7,13.6,18.7,0
25/05/1996,26.7,14.6,20.7,0
26/05/1996,24.4,15.7,20,0
27/05/1996,23.2,15,19.1,1
28/05/1996,23.7,12.3,18,0
29/05/1996,22.5,10.6,16.6,0
30/05/1996,23.8,10.9,17.4,0
31/05/1996,25.2,11.7,18.5,0
01/06/1996,25.9,14.5,20.2,0
02/06/1996,26.9,15.5,21.2,0
03/06/1996,27.4,16.4,21.9,0
04/06/1996,28.5,16,22.2,0
05/06/1996,27.3,19.4,23.4,0
06/06/1996,28.1,17.8,23,0
07/06/1996,28.8,17.3,23,0
08/06/1996,29.8,18.7,24.3,0
09/06/1996,30.6,19.9,25.3,0
10/06/1996,32.4,19.4,25.9,0
11/06/1996,33.9,19.8,26.9,0
12/06/1996,33.2,20.9,27.1,0
13/06/1996,32,21,26.5,4
14/06/1996,25.4,18.8,22.1,0
15/06/1996,24.9,16.2,20.6,0
16/06/1996,24.9,15.7,20.3,0
17/06/1996,26.2,14.3,20.3,0
18/06/1996,28.1,15.4,21.8,0
19/06/1996,28.6,15.3,21.9,0
20/06/1996,29,19.2,24.1,0
21/06/1996,28.5,20,24.3,0
22/06/1996,26.7,21,23.9,12
23/06/1996,19.1,11.7,15.4,0.6
24/06/1996,22.6,11.5,17.1,2
25/06/1996,18.4,14.4,16.4,0.2
26/06/1996,20.1,13.9,17,1
27/06/1996,24.7,13.7,19.2,0
28/06/1996,29.4,13.2,21.3,0
29/06/1996,27.9,17.4,22.6,0
30/06/1996,25.8,17.6,21.7,0
01/07/1996,27.3,17.9,22.6,0
02/07/1996,25.4,18.3,21.9,3
03/07/1996,23.3,17.4,20.4,4
04/07/1996,24.5,16,20.3,0
05/07/1996,25.5,17.9,21.7,0
06/07/1996,29.8,17.8,23.8,0
07/07/1996,29.2,19.5,24.4,0
08/07/1996,25.8,20.8,23.3,5.2
09/07/1996,25.5,14.1,19.8,0
10/07/1996,24.2,14,19.1,0
11/07/1996,25.1,13.9,19.5,0
12/07/1996,25.9,15.9,20.9,0
13/07/1996,28.5,16,22.3,0
14/07/1996,29.2,17.9,23.6,0
15/07/1996,30.2,18.7,24.5,0
16/07/1996,31.4,18.8,25.1,29
17/07/1996,25.5,19.8,22.6,0
18/07/1996,26.6,17,21.8,0
19/07/1996,27.7,18.2,22.9,0
20/07/1996,25.9,17.9,21.9,0
21/07/1996,25.1,15,20,0
22/07/1996,25.9,14.7,20.3,0
23/07/1996,27.1,14.3,20.7,0
24/07/1996,31.7,17.3,24.5,0
25/07/1996,29.8,19.7,24.8,0
26/07/1996,29,18.8,23.9,0
27/07/1996,28.2,17.7,23,0
28/07/1996,27.7,20.6,24.2,10
29/07/1996,29.2,19.7,24.5,0
30/07/1996,27.4,19.8,23.6,0.8
31/07/1996,28.5,17.7,23.1,0
01/08/1996,28.9,17.8,23.4,0
02/08/1996,29.7,18.3,24,0
03/08/1996,30.1,19.9,25,0
04/08/1996,27.4,17.8,22.6,0
05/08/1996,26.1,18.3,22.2,4
06/08/1996,26.8,19.6,23.2,0
07/08/1996,27.5,19.4,23.5,0
08/08/1996,28.1,19.1,23.6,13
09/08/1996,27.3,18.3,22.8,0
10/08/1996,27.9,17.9,22.9,0
11/08/1996,28.6,19,23.8,15
12/08/1996,26.9,17.3,22.1,0.4
13/08/1996,25.6,14.9,20.3,0
14/08/1996,24.9,15.5,20.2,2
15/08/1996,25.9,17.7,21.8,6
16/08/1996,26.9,18.1,22.5,0
17/08/1996,27.4,16,21.7,0
18/08/1996,27,18.4,22.7,0
19/08/1996,28.7,16.7,22.7,0
20/08/1996,28,18.3,23.1,0
21/08/1996,27.6,16.5,22.1,5
22/08/1996,25.4,17.7,21.6,0
23/08/1996,28.5,17.2,22.9,0
24/08/1996,27.6,17.8,22.7,0
25/08/1996,26.8,18.3,22.6,0
26/08/1996,27.7,17.2,22.4,0
27/08/1996,27.2,17.4,22.3,3
28/08/1996,26.1,20.2,23.2,2
29/08/1996,27,15.2,21.1,0
30/08/1996,26.7,17,21.9,0
31/08/1996,22.8,17.4,20.1,71
01/09/1996,25.7,16.3,21,13
02/09/1996,23.5,15.6,19.5,0
03/09/1996,23.5,15.5,19.5,0.2
04/09/1996,23.2,16.4,19.8,1
05/09/1996,26.5,16.4,21.4,4
06/09/1996,23,14.3,18.7,0
07/09/1996,20.7,11.1,15.9,1
08/09/1996,22.8,10,16.4,0
09/09/1996,21.2,10.7,15.9,0
10/09/1996,21.4,11.6,16.5,0
11/09/1996,23,11.3,17.1,0.2
12/09/1996,21.5,14.1,17.8,22
13/09/1996,21.7,15.3,18.5,3
14/09/1996,22.6,9.5,16.1,0
15/09/1996,22.7,10.1,16.4,0
16/09/1996,20.6,12.7,16.6,0
17/09/1996,21.2,11.4,16.3,0
18/09/1996,18.7,12.7,15.7,21
19/09/1996,17.4,13.1,15.3,1
20/09/1996,17.3,12.1,14.7,5.4
21/09/1996,18.8,13.2,16,17
22/09/1996,18.6,12.4,15.5,9.4
23/09/1996,19.2,14.1,16.6,0
24/09/1996,21.1,13.3,17.2,0
25/09/1996,20.3,12.2,16.3,0.8
26/09/1996,19.6,11.5,15.6,5
27/09/1996,21.1,10.1,15.6,0
28/09/1996,21.3,10.9,16.1,0
29/09/1996,21.4,12.3,16.9,0
30/09/1996,21.3,12.7,17,0
01/10/1996,21.7,12,16.9,0
02/10/1996,19.7,15.9,17.8,0.9
03/10/1996,18.3,10.6,14.5,2
04/10/1996,19.5,10.5,15,0
05/10/1996,16.4,11.3,13.9,0.5
06/10/1996,16.8,13.3,15,0
07/10/1996,17.4,14,15.7,154
08/10/1996,18.2,14.4,16.3,45
09/10/1996,20.8,14.6,17.7,0
10/10/1996,20.5,12.2,16.3,0
11/10/1996,19.7,13.4,16.5,0
12/10/1996,18.7,10.8,14.7,0
13/10/1996,19,9.1,14.1,0
14/10/1996,19.1,12.8,15.9,0
15/10/1996,19.3,14.3,16.8,5
16/10/1996,19.9,14.6,17.3,1
17/10/1996,19.3,14.1,16.7,0.6
18/10/1996,17,11.6,14.3,0
19/10/1996,18.2,8.4,13.3,0
20/10/1996,19.1,7.5,13.3,0
21/10/1996,19.3,8.7,14,0
22/10/1996,18.9,8.9,13.9,0
23/10/1996,18.1,10.6,14.3,0
24/10/1996,16.2,8,12.1,0
25/10/1996,15.1,7.1,11.1,0
26/10/1996,14.6,5.4,10,0
27/10/1996,15.5,7.3,11.4,0
28/10/1996,15.3,6.1,10.7,0
29/10/1996,17.6,11.5,14.6,0
30/10/1996,15.9,9.9,12.9,0
31/10/1996,15.9,6.4,11.1,0
01/11/1996,15.7,6.4,11.1,0
02/11/1996,15.8,5.6,10.7,0
03/11/1996,14.8,5.2,10,0
04/11/1996,11.1,7.3,9.2,0
05/11/1996,16.8,6.9,11.9,0
06/11/1996,15.6,10.7,13.1,0
07/11/1996,13.2,9.9,11.5,0
08/11/1996,16,7.3,11.7,0.6
09/11/1996,15.5,7.4,11.5,0
10/11/1996,13.4,7.5,10.5,0
11/11/1996,18.3,11.2,14.7,0
12/11/1996,20.5,13.6,17.1,0
13/11/1996,19.7,11.9,15.8,0
14/11/1996,21.2,14.3,17.7,0
15/11/1996,18.8,13.5,16.1,0.6
16/11/1996,16.1,12.5,14.3,5
17/11/1996,15.6,11.7,13.7,20
18/11/1996,17.1,12.8,14.9,1
19/11/1996,14.9,10.3,12.6,0.2
20/11/1996,13.1,8.5,10.8,6
21/11/1996,13.6,5.3,9.4,0.2
22/11/1996,9.1,6.2,7.6,7
23/11/1996,9.6,2.6,6.1,4
24/11/1996,8.7,3.4,6.1,0.4
25/11/1996,7.6,0.5,4.1,0.2
26/11/1996,6.2,2,4.1,0.2
27/11/1996,11.1,0.8,6,3
28/11/1996,9.3,5.1,7.2,7
29/11/1996,9.3,4.5,6.9,0
30/11/1996,6.5,1.9,4.2,3
01/12/1996,11.5,1.9,6.7,0
02/12/1996,9.2,1.2,5.2,0
03/12/1996,10.1,-0.7,4.7,0
04/12/1996,10.8,-0.6,5.1,0
05/12/1996,8.7,-1.3,3.7,0
06/12/1996,8.5,-0.5,4,0
07/12/1996,8.6,2.6,5.6,0
08/12/1996,8.4,4.1,6.3,0
09/12/1996,8.4,4.9,6.6,0.8
10/12/1996,9.8,7,8.4,0.1
11/12/1996,9,5.7,7.4,0
12/12/1996,9.8,7.2,8.5,0
13/12/1996,11.1,4.5,7.8,0.2
14/12/1996,9.4,7.3,8.4,12
15/12/1996,12.3,5.1,8.7,0
16/12/1996,8.6,1.9,5.3,0
17/12/1996,7.3,3.2,5.2,0
18/12/1996,7.5,3.4,5.4,0
19/12/1996,9.6,0.6,5.1,0.8
20/12/1996,10.6,6.4,8.5,0
21/12/1996,12,4.2,8.1,0
22/12/1996,9.6,7,8.3,0
23/12/1996,12.5,6.6,9.6,0
24/12/1996,10.1,7.1,8.6,4.4
25/12/1996,7.2,4.2,5.7,18
26/12/1996,3.3,1.6,2.5,0
27/12/1996,0.3,-2.9,-1.3,0.2
28/12/1996,-2.2,-5,-3.6,0.5
29/12/1996,-1.8,-6.6,-4.2,0.1
30/12/1996,0.9,-7.4,-3.3,0
31/12/1996,2.3,-7.6,-2.7,0
01/01/1997,3,-1.6,0.7,34
02/01/1997,2.4,0.1,1.3,0.5
03/01/1997,4.9,0.9,2.9,0.1
04/01/1997,8.6,3.4,6,0.4
05/01/1997,7.7,2.6,5.1,0
06/01/1997,7.6,0.7,4.1,0.2
07/01/1997,6.5,3.1,4.8,3
08/01/1997,8.6,2.2,5.4,0
09/01/1997,5,1.6,3.3,0.4
10/01/1997,7.2,3,5.1,1
11/01/1997,9.6,3.4,6.5,0.2
12/01/1997,9.4,2.4,5.9,0
13/01/1997,10.2,1.5,5.8,0
14/01/1997,10.7,1.8,6.3,0
15/01/1997,11.6,0.8,6.2,0
16/01/1997,12.9,0.3,6.6,0
17/01/1997,9.8,-0.4,4.7,0
18/01/1997,4.7,-0.4,2.2,0
19/01/1997,4.8,1.9,3.3,0.5
20/01/1997,6.4,3,4.7,0
21/01/1997,8.2,4.9,6.5,0
22/01/1997,9,5.5,7.2,0
23/01/1997,9.3,6.5,7.9,0
24/01/1997,9.5,6.7,8.1,0
25/01/1997,10,7.1,8.6,0
26/01/1997,9.4,5.4,7.4,0
27/01/1997,8.7,-0.1,4.3,0
28/01/1997,9.5,0.3,4.9,0
29/01/1997,9.7,0.1,4.9,0
30/01/1997,7.7,-0.5,3.6,0
31/01/1997,7.6,-0.5,3.6,0
01/02/1997,4.6,-0.4,2.1,0
02/02/1997,6.6,0.5,3.5,0
03/02/1997,6.9,0.7,3.8,0
04/02/1997,4.7,0.6,2.6,0
05/02/1997,5.8,2.1,4,0.1
06/02/1997,10.5,3.4,7,0
07/02/1997,11.1,1.3,6.2,0
08/02/1997,10.2,-0.1,5,0
09/02/1997,9.6,-1.3,4.2,0
10/02/1997,10.4,0,5.2,0
11/02/1997,9.9,0.5,5.2,0
12/02/1997,11.3,1.3,6.3,0
13/02/1997,12.3,3.9,8.1,0
14/02/1997,13.7,3.6,8.7,0
15/02/1997,11.8,3.7,7.7,20
16/02/1997,11.7,4.2,7.9,0
17/02/1997,10.6,1.7,6.1,0
18/02/1997,10,-0.4,4.8,0
19/02/1997,13.1,0.8,7,0
20/02/1997,14.8,2.2,8.5,0
21/02/1997,13.4,1.1,7.3,0
22/02/1997,12,1.5,6.8,0
23/02/1997,10,2.2,6.1,0
24/02/1997,11.9,3.9,7.9,0
25/02/1997,13.1,5.9,9.5,0
26/02/1997,15.5,6.7,11.1,0
27/02/1997,14.8,8,11.4,0
28/02/1997,13.2,3.7,8.4,0
01/03/1997,13.4,1.6,7.5,0
02/03/1997,16.8,2.6,9.7,0
03/03/1997,19,4.1,11.5,0
04/03/1997,19.7,6.5,13.1,0
05/03/1997,16.4,6.5,11.4,0
06/03/1997,14.3,7,10.7,0
07/03/1997,16.1,6.3,11.2,0
08/03/1997,15.3,4.3,9.8,0
09/03/1997,15,2.6,8.8,0
10/03/1997,17.6,4.3,11,0
11/03/1997,15.8,4.9,10.3,0
12/03/1997,18.1,3.6,10.8,0
13/03/1997,18.1,3.8,10.9,0
14/03/1997,17.2,4.9,11,0
15/03/1997,18.1,5.7,11.9,0
16/03/1997,19.9,5.7,12.8,0
17/03/1997,22.6,8.5,15.6,0
18/03/1997,15.4,7.1,11.3,0
19/03/1997,14.8,8.3,11.6,1.3
20/03/1997,16.5,5,10.7,0
21/03/1997,14.1,5,9.6,0
22/03/1997,14.2,3.6,8.9,0
23/03/1997,14,3.3,8.7,0
24/03/1997,10.3,7.1,8.7,1
25/03/1997,12.8,6,9.4,0
26/03/1997,15.3,3.7,9.5,0
27/03/1997,16.7,5.6,11.1,0
28/03/1997,19.2,4.9,12.1,2
29/03/1997,15.7,6.4,11,0
30/03/1997,14.8,3,8.9,0
31/03/1997,16,3.8,9.9,0
01/04/1997,18.1,7.8,12.9,0.6
02/04/1997,19.4,7.7,13.5,0
03/04/1997,21.8,8.1,14.9,0
04/04/1997,22.2,10.4,16.3,0
05/04/1997,17.4,6,11.7,0
06/04/1997,19.1,6.1,12.6,0
07/04/1997,13.5,7.3,10.4,0
08/04/1997,12.4,4.9,8.6,0
09/04/1997,15.4,1.3,8.4,0
10/04/1997,17.7,4.7,11.2,0
11/04/1997,20.3,6.4,13.4,0.2
12/04/1997,15.2,9.2,12.2,0
13/04/1997,15.8,3.2,9.5,0
14/04/1997,15.6,4.6,10.1,0
15/04/1997,20.7,5.5,13.1,1
16/04/1997,13.5,4.2,8.8,0
17/04/1997,12.7,1.6,7.1,0
18/04/1997,16.2,1.4,8.8,0
19/04/1997,16.8,2.6,9.7,0
20/04/1997,11.9,7,9.4,4
21/04/1997,9.1,5.5,7.3,28
22/04/1997,9.5,4.3,6.9,8
23/04/1997,15.1,5,10,0.2
24/04/1997,16.2,4.9,10.5,0
25/04/1997,18,4.6,11.3,0
26/04/1997,19.8,8.1,14,0
27/04/1997,17.2,12.3,14.8,5
28/04/1997,17.7,10.5,14.1,0.2
29/04/1997,17.3,10,13.6,0
30/04/1997,20.3,9.9,15.1,0
01/05/1997,20.9,10.5,15.7,0
02/05/1997,22.2,9.9,16,0
03/05/1997,24.7,10.7,17.7,0
04/05/1997,24.2,12,18.1,0
05/05/1997,21.9,14.5,18.2,1
06/05/1997,22.6,14,18.3,0
07/05/1997,18.3,13.3,15.8,5
08/05/1997,14.7,9.5,12.1,0.4
09/05/1997,19.7,8.5,14.1,0
10/05/1997,22.3,11.7,17,0
11/05/1997,21.4,8.6,15,0
12/05/1997,22.1,13.1,17.6,0
13/05/1997,24,13.9,19,0
14/05/1997,28.8,14,21.4,0
15/05/1997,27.8,15.3,21.5,0
16/05/1997,27.4,15.5,21.4,0
17/05/1997,27.1,16,21.6,0
18/05/1997,27.9,16.3,22.1,0
19/05/1997,26.5,14,20.2,0
20/05/1997,26.7,15.6,21.1,0
21/05/1997,26,15.5,20.7,2
22/05/1997,23.7,15,19.3,0
23/05/1997,23.2,11.7,17.4,0
24/05/1997,24.1,13.6,18.8,0
25/05/1997,22,15.8,18.9,5
26/05/1997,21.4,14.1,17.7,0.2
27/05/1997,22.7,13.6,18.1,0
28/05/1997,23.2,14.6,18.9,0.2
29/05/1997,21.6,9.9,15.8,0
30/05/1997,23.1,10.6,16.8,0
31/05/1997,21.1,12.7,16.9,0
01/06/1997,18.7,13.6,16.1,40
02/06/1997,17,11.9,14.4,4.1
03/06/1997,22.1,13,17.5,0
04/06/1997,24.4,15.2,19.8,0
05/06/1997,22.2,16.1,19.1,26
06/06/1997,24.1,15.8,19.9,0
07/06/1997,25.8,16.1,20.9,0
08/06/1997,27.1,18.2,22.7,0
09/06/1997,28.6,18,23.3,0
10/06/1997,29.1,18.7,23.9,0
11/06/1997,28.5,18.7,23.6,0
12/06/1997,29,19.4,24.2,0
13/06/1997,28.5,19.4,24,0
14/06/1997,29.4,19.5,24.4,0
15/06/1997,28.4,18.5,23.5,0
16/06/1997,30.2,19.4,24.8,0
17/06/1997,29.4,20.3,24.8,0
18/06/1997,29.9,19.4,24.7,0
19/06/1997,24,17.9,20.9,5
20/06/1997,26.7,15.8,21.3,0
21/06/1997,29.2,17.4,23.3,0
22/06/1997,29.3,20.6,24.9,0
23/06/1997,27,17.3,22.1,0
24/06/1997,25.7,14.9,20.3,3
25/06/1997,25.7,13.1,19.4,0
26/06/1997,25.4,16.6,21,0.2
27/06/1997,27.7,19.2,23.5,0
28/06/1997,28.2,18.4,23.3,0
29/06/1997,28.3,19,23.6,0
30/06/1997,25.8,16.1,20.9,0
01/07/1997,27.1,14.7,20.9,0
02/07/1997,27.6,15.3,21.5,4
03/07/1997,26.4,17.8,22.1,2
04/07/1997,28.3,17.5,22.9,0
05/07/1997,28.1,20,24,0.4
06/07/1997,27.1,15.6,21.3,0
07/07/1997,27.6,16.6,22.1,0
08/07/1997,29.7,17.4,23.6,0
09/07/1997,29.7,18.2,24,0
10/07/1997,28.8,18.1,23.4,0
11/07/1997,29.1,18.4,23.7,2
12/07/1997,28.4,17.4,22.9,0
13/07/1997,29.5,18.8,24.2,0
14/07/1997,28.8,19.8,24.3,0
15/07/1997,28.6,19.1,23.9,0
16/07/1997,29.5,18.4,23.9,0
17/07/1997,31.5,19.1,25.3,0.4
18/07/1997,27.4,18.6,23,0.8
19/07/1997,28.8,16,22.4,0
20/07/1997,29,18,23.5,0
21/07/1997,27.6,17.2,22.4,0
22/07/1997,29,17.8,23.4,0
23/07/1997,29.3,20,24.6,0
24/07/1997,30.4,20.9,25.6,0.2
25/07/1997,30.4,21,25.7,0
26/07/1997,29.2,20.8,25,0
27/07/1997,30.1,19.9,25,0
28/07/1997,30.5,18.8,24.6,0
29/07/1997,29.8,20.5,25.2,9
30/07/1997,29.4,16.8,23.1,0
31/07/1997,30.3,18.3,24.3,0
01/08/1997,26,20.5,23.2,0
02/08/1997,27.1,16.5,21.8,0
03/08/1997,29.6,16.4,23,0
04/08/1997,29.7,18.7,24.2,0
05/08/1997,32.4,21.2,26.8,0
06/08/1997,29.3,21.6,25.4,0.2
07/08/1997,28.6,19.1,23.8,5
08/08/1997,30,19.9,24.9,0
09/08/1997,30.9,20.2,25.5,0
10/08/1997,30.1,19.1,24.6,0
11/08/1997,30,18,24,0
12/08/1997,30.4,18.3,24.4,0
13/08/1997,30.5,18.8,24.6,0
14/08/1997,31.6,18.3,24.9,0
15/08/1997,31.7,19.6,25.7,0
16/08/1997,29,20.2,24.6,0
17/08/1997,25.7,20.4,23,0
18/08/1997,26.8,18.5,22.7,4
19/08/1997,28.8,18.3,23.6,0
20/08/1997,27.4,18.4,22.9,4.2
21/08/1997,26.2,18,22.1,6
22/08/1997,28.2,18,23.1,0
23/08/1997,29.3,17.4,23.3,0
24/08/1997,29.3,17.8,23.5,0
25/08/1997,29.6,17.8,23.7,0
26/08/1997,30.6,19.6,25.1,0.6
27/08/1997,28.9,20.3,24.6,3
28/08/1997,30.1,19.4,24.7,1
29/08/1997,26.9,18.2,22.5,0
30/08/1997,27,15.2,21.1,0
31/08/1997,28.4,15.6,22,0
01/09/1997,29.1,17,23,0
02/09/1997,29.5,17.6,23.5,0
03/09/1997,29.6,18.5,24,0
04/09/1997,30.1,19,24.5,0
05/09/1997,29.6,18.1,23.9,0
06/09/1997,30,19.6,24.8,0
07/09/1997,30.5,19.8,25.1,0
08/09/1997,29.3,20,24.6,0
09/09/1997,29.9,19.1,24.5,0
10/09/1997,30,19,24.5,0
11/09/1997,28.1,18.6,23.3,0
12/09/1997,28.9,17.6,23.3,0.2
13/09/1997,30.6,18.6,24.6,4
14/09/1997,20.8,19.5,20.1,2
15/09/1997,22.8,13.4,18.1,0
16/09/1997,23.1,11,17,0
17/09/1997,24.1,9.6,16.8,0
18/09/1997,25.4,11.9,18.6,0
19/09/1997,26.8,13,19.9,0
20/09/1997,25.4,13.7,19.6,0
21/09/1997,24.1,13.1,18.6,0
22/09/1997,24,12.8,18.4,0
23/09/1997,23.5,12.8,18.1,0
24/09/1997,25.2,12.6,18.9,0
25/09/1997,24,12.2,18.1,0
26/09/1997,23.3,11.4,17.4,0
27/09/1997,23.3,10.5,16.9,0
28/09/1997,24.1,11.4,17.8,0
29/09/1997,24.6,13.3,19,0
30/09/1997,24.7,13.4,19,0
01/10/1997,25.5,14.6,20.1,0
02/10/1997,25.1,14.2,19.6,0
03/10/1997,24.7,14.9,19.8,0
04/10/1997,23.3,12.5,17.9,0
05/10/1997,23.8,12.9,18.3,0
06/10/1997,24.3,13.6,18.9,0
07/10/1997,26,16.8,21.4,0
08/10/1997,25.1,15.1,20.1,0
09/10/1997,24.7,16.4,20.5,0
10/10/1997,24.7,16.4,20.5,0
11/10/1997,26.2,17.1,21.6,0
12/10/1997,26,14.1,20,9.2
13/10/1997,21,11.2,16.1,4
14/10/1997,17.7,11,14.3,3
15/10/1997,17.8,6.1,12,0
16/10/1997,18.7,7.9,13.3,0
17/10/1997,19.8,11,15.4,0
18/10/1997,19.9,9.6,14.7,0
19/10/1997,19.4,9.4,14.4,0
20/10/1997,20.1,8.8,14.4,0
21/10/1997,17.5,13.5,15.5,6
22/10/1997,15.3,10.8,13.1,0.4
23/10/1997,15.6,10.2,12.9,4
24/10/1997,17.6,11.4,14.5,0
25/10/1997,14.6,8.7,11.6,0
26/10/1997,15.2,4.7,9.9,0
27/10/1997,13.6,6.3,9.9,3
28/10/1997,8.8,6,7.4,0
29/10/1997,10.7,1.9,6.3,0
30/10/1997,8.7,3.2,6,6
31/10/1997,9,3.8,6.4,0.8
01/11/1997,12.3,4.3,8.3,0
02/11/1997,15.6,5.8,10.7,0
03/11/1997,15.8,5,10.4,0
04/11/1997,13.4,5.5,9.4,0
05/11/1997,12.7,9.1,10.9,0.2
06/11/1997,15.9,9.5,12.7,0.1
07/11/1997,20.5,13.7,17.1,5
